gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
477972984,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:IZ:54832,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,Lankester; 1880,US,MONSON; CHICOPEE BROOK OFF MA 32 BELOW IMPOUNDMENT; 1 MI N JUNC THOMPSON ST.,Massachusetts,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,42.14629,-72.31997,210.0,1E-05,,,,,1987-08-13T00:00:00,13,8,1987,4408321,4408321,PRESERVED_SPECIMEN,MCZ,IZ,54832,,Douglas G. Smith,,CC_BY_NC_4_0,President and Fellows of Harvard College,Douglas G. Smith,,,2023-10-26T11:54:08.035Z,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
477972983,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:IZ:54831,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,Lankester; 1880,US,AMHERST; FORT RIVER; SOUTHEAST ST. OVERPASS; @1 MI S MA 9,Massachusetts,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,42.35807,-72.50462,90.0,1E-05,,,,,1986-09-06T00:00:00,6,9,1986,4408321,4408321,PRESERVED_SPECIMEN,MCZ,IZ,54831,,Douglas G. Smith,,CC_BY_NC_4_0,President and Fellows of Harvard College,Douglas G. Smith,,,2023-10-26T11:51:07.382Z,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4429157673,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,DE,Riedsee|Nord u. Umgebung bei Leeheim,,PRESENT,,bb646dff-a905-4403-a49b-6d378c2cf0d9,49.858791,8.419561,250.0,,,,,,2023-09-03T00:00:00,3,9,2023,4408321,4408321,HUMAN_OBSERVATION,naturgucker,naturgucker,-894721341,,,,CC_BY_4_0,,-1593358461,,,2023-10-21T16:09:12.534Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4421374157,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,DE,Erlache,,PRESENT,,bb646dff-a905-4403-a49b-6d378c2cf0d9,49.659405,8.595772,250.0,,,,,,2023-08-26T00:00:00,26,8,2023,4408321,4408321,HUMAN_OBSERVATION,naturgucker,naturgucker,1924869256,,,,CC_BY_4_0,,480148760,,,2023-10-21T16:06:41.544Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4421174511,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/185083606,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,CA,,Québec,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.402667,-73.68391,142.0,,,,,,2023-09-26T17:59:47,26,9,2023,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,185083606,,Veronique Beaudoin,2023-09-27T00:35:20,CC_BY_NC_4_0,Veronique Beaudoin,Veronique Beaudoin,,,2023-10-26T18:56:04.029Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4415324984,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:112157445,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,Lankester; 1880,SE,Ösbysjön; Upl,Uppland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,59.40167,18.06327,25.0,,,,,,2023-09-17T09:30:00,17,9,2023,4408321,4408321,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,112157445,,,,CC0_1_0,Barbara Leibiger,Barbara Leibiger; Ingo Leibiger,,,2023-10-28T11:31:32.290Z,,TAXON_MATCH_TAXON_ID_IGNORED
4415302094,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:112181195,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,Lankester; 1880,SE,Ösbysjön; Danderyd; Norra badbryggorna; Upl,Uppland,PRESENT,4,b8323864-602a-4a7d-9127-bb903054e97d,59.40277,18.06393,10.0,,,,,,2023-09-07T00:00:00,7,9,2023,4408321,4408321,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,112181195,,,,CC0_1_0,Didrik Vanhoenacker,Didrik Vanhoenacker,,,2023-10-28T11:32:14.370Z,StillImage,TAXON_MATCH_TAXON_ID_IGNORED
4415251805,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:112216296,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,Lankester; 1880,SE,N bryggan; Ösbysjön; Upl,Uppland,PRESENT,7,b8323864-602a-4a7d-9127-bb903054e97d,59.40285,18.06383,10.0,,,,,,2023-09-20T00:00:00,20,9,2023,4408321,4408321,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,112216296,,,,CC0_1_0,Micke Johansson,Micke Johansson,,,2023-10-28T11:31:37.285Z,StillImage,TAXON_MATCH_TAXON_ID_IGNORED
4415138005,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:112040111,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,Lankester; 1880,SE,Danderyd; Upl,Uppland,PRESENT,2,b8323864-602a-4a7d-9127-bb903054e97d,59.40224,18.06312,25.0,,,,,,2023-09-07T20:19:00,7,9,2023,4408321,4408321,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,112040111,,,,CC0_1_0,Havs- och Vattenmyndigheten (HaV),Via Björn Källström,,,2023-10-28T11:30:10.355Z,StillImage,TAXON_MATCH_TAXON_ID_IGNORED
4414010777,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/183520194,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,FR,,Alsace,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.364558,7.609883,36.0,,,,,,2023-09-16T17:25:12,16,9,2023,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,183520194,,felixf,2023-09-16T16:16:25,CC_BY_NC_4_0,felixf,felixf,,,2023-10-26T19:22:14.104Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4413913553,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152777132,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.014897,-79.991448,19.0,,,,,,2016-08-28T15:36:00,28,8,2016,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,152777132,,Eleanor Proctor,2023-03-29T22:53:12,CC_BY_NC_4_0,Eleanor Proctor,Eleanor Proctor,,,2023-10-26T18:33:37.343Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4410230082,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/284316805,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Vinkeveen - Vinkeveense Plassen,Utrecht,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.25,4.95,5000.0,,,,,,2023-08-14T00:00:00,14,8,2023,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.284316805,,,,CC_BY_NC_4_0,Stichting Observation International,User 129141,,,2023-09-14T15:39:54.100Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4410216945,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/285293684,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Wijchen - Berendonck,Gelderland,PRESENT,10000,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.8,5.75,5000.0,,,,,,2023-08-21T00:00:00,21,8,2023,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.285293684,,,,CC_BY_NC_4_0,Stichting Observation International,User 6826,,,2023-09-14T15:39:40.902Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4409523463,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/280088127,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Vinkeveen - Vinkeveense Plassen,Utrecht,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.2,4.9,5000.0,,,,,,2023-07-11T00:00:00,11,7,2023,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.280088127,,,,CC_BY_NC_4_0,Stichting Observation International,User 406734,,,2023-09-14T15:40:44.855Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4409423500,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/280197636,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Schermer (voormalige gemeente) ,Noord-Holland,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.6,4.75,5000.0,,,,,,2023-07-12T00:00:00,12,7,2023,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.280197636,,,,CC_BY_NC_4_0,Stichting Observation International,User 343554,,,2023-09-14T15:40:55.374Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4409233932,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/280470152,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Vecht - Hinderdam tot Uitermeer,Noord-Holland,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.25,5.05,,,,,,,2023-07-14T00:00:00,14,7,2023,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.280470152,,,,CC_BY_NC_4_0,Stichting Observation International,User 820480,,,2023-09-14T15:41:27.426Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4409084746,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/279864254,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Vinkeveen - Vinkeveense Plassen,Utrecht,PRESENT,3,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.2,4.9,5000.0,,,,,,2023-07-10T00:00:00,10,7,2023,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.279864254,,,,CC_BY_NC_4_0,Stichting Observation International,User 735938,,,2023-09-14T15:39:22.889Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4408860595,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/280828021,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Panheel - Kanaal Wessem Nederweert,Limburg,PRESENT,45,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.15,5.85,5000.0,,,,,,2023-07-16T00:00:00,16,7,2023,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.280828021,,,,CC_BY_NC_4_0,Stichting Observation International,User 5872,,,2023-09-14T15:37:18.366Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4408658943,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/280469992,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Nederhorst den Berg - Spiegel- en Blijkpolderplas,Noord-Holland,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.25,5.05,5000.0,,,,,,2023-07-14T00:00:00,14,7,2023,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.280469992,,,,CC_BY_NC_4_0,Stichting Observation International,User 429269,,,2023-09-14T15:39:47.061Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4408407234,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/279582544,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Wijk bij Duurstede - Gravenbol,Utrecht,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.95,5.35,5000.0,,,,,,2023-07-08T00:00:00,8,7,2023,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.279582544,,,,CC_BY_NC_4_0,Stichting Observation International,User 152323,,,2023-09-14T15:40:34.557Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4177732986,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:111502003,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,Lankester; 1880,SE,Brännan; Srm,Södermanland,PRESENT,100,b8323864-602a-4a7d-9127-bb903054e97d,59.19841,17.35843,25.0,,,,,,2023-07-29T16:32:00,29,7,2023,4408321,4408321,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,111502003,,,,CC0_1_0,Havs- och Vattenmyndigheten (HaV),Via Björn Källström,,,2023-10-28T11:51:43.372Z,StillImage,TAXON_MATCH_TAXON_ID_IGNORED
4177165384,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/93759203,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,US,,Vermont,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.880738,-73.073709,138.0,,,,,,2021-09-05T12:58:55,5,9,2021,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,93759203,,porkcheeks,2021-09-12T01:29:45,CC_BY_NC_4_0,porkcheeks,porkcheeks,,,2023-10-26T18:48:35.314Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4176999603,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/132963488,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,US,,Vermont,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.795906,-71.849194,890.0,,,,,,2022-08-28T12:10:00,28,8,2022,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,132963488,,brightonpark,2022-08-30T16:11:33,CC_BY_NC_4_0,brightonpark,brightonpark,,,2023-10-26T18:31:32.197Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4176943602,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/136565282,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,US,,Michigan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.8207,-83.248403,7802.0,,,,,,2022-09-22T09:16:00,22,9,2022,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,136565282,,jellybelly8,2022-09-26T13:23:49,CC_BY_NC_4_0,jellybelly8,jellybelly8,,,2023-10-26T18:50:19.687Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4176939852,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/175973120,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,AT,,Wien,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.288459,16.346932,,,,,,,2023-07-31T19:02:36,31,7,2023,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,175973120,,Julia Bauder,2023-07-31T18:20:16,CC_BY_NC_4_0,Julia Bauder,Julia Bauder,,,2023-10-26T18:35:07.524Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4176914419,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/135270108,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,US,,Michigan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.410277,-83.984618,92.0,,,,,,2022-09-16T00:00:00,16,9,2022,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,135270108,,Claire,2022-09-16T17:41:05,CC_BY_NC_4_0,Claire,Claire,,,2023-10-26T18:31:46.637Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4176503832,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,DE,Lampertheimer Heideweiher,,PRESENT,,bb646dff-a905-4403-a49b-6d378c2cf0d9,49.582214,8.497937,250.0,,,,,,2022-10-01T00:00:00,1,10,2022,4408321,4408321,HUMAN_OBSERVATION,naturgucker,naturgucker,-1098568320,,,,CC_BY_4_0,,-1593358461,,,2023-10-21T16:06:53.287Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4176470896,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,DE,Dortmund - Hafen Minister Achenbach,,PRESENT,,bb646dff-a905-4403-a49b-6d378c2cf0d9,51.581135,7.411469,250.0,,,,,,2023-07-15T00:00:00,15,7,2023,4408321,4408321,HUMAN_OBSERVATION,naturgucker,naturgucker,1206953714,,,,CC_BY_4_0,,-845908083,,,2023-10-21T16:06:15.135Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4175936138,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,DE,Waibel und Umgebung - Biebesheim,,PRESENT,,bb646dff-a905-4403-a49b-6d378c2cf0d9,49.780293,8.450804,250.0,,,,,,2023-07-16T00:00:00,16,7,2023,4408321,4408321,HUMAN_OBSERVATION,naturgucker,naturgucker,376696054,,,,CC_BY_4_0,,-1593358461,,,2023-10-21T16:04:44.747Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4175867317,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,DE,Luberweiher bei Niederalteich,,PRESENT,,bb646dff-a905-4403-a49b-6d378c2cf0d9,48.784248,13.010731,250.0,,,,,,2022-09-04T00:00:00,4,9,2022,4408321,4408321,HUMAN_OBSERVATION,naturgucker,naturgucker,1991414999,,,,CC_BY_4_0,,-889259366,,,2023-10-21T16:06:46.698Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4175681857,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,DE,Waibel und Umgebung - Biebesheim,,PRESENT,,bb646dff-a905-4403-a49b-6d378c2cf0d9,49.780293,8.450804,250.0,,,,,,2022-08-24T00:00:00,24,8,2022,4408321,4408321,HUMAN_OBSERVATION,naturgucker,naturgucker,879039462,,,,CC_BY_4_0,,-1593358461,,,2023-10-21T16:08:40.479Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4174955374,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,DE,Luberweiher bei Niederalteich,,PRESENT,,bb646dff-a905-4403-a49b-6d378c2cf0d9,48.784248,13.010731,250.0,,,,,,2022-09-02T00:00:00,2,9,2022,4408321,4408321,HUMAN_OBSERVATION,naturgucker,naturgucker,1818560106,,,,CC_BY_4_0,,-889259366,,,2023-10-21T16:06:30.095Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4171974786,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/175693569,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,AT,,Wien,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.255439,16.378292,61.0,,,,,,2023-07-28T10:47:00,28,7,2023,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,175693569,,Marilena Wilding,2023-07-30T09:13:46,CC_BY_NC_4_0,Marilena Wilding,Marilena Wilding,,,2023-10-26T18:35:40.685Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4171783780,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/175693570,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,AT,,Wien,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.241178,16.395522,31.0,,,,,,2023-07-28T10:41:00,28,7,2023,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,175693570,,Marilena Wilding,2023-07-30T09:13:46,CC_BY_NC_4_0,Marilena Wilding,Marilena Wilding,,,2023-10-26T18:53:19.587Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4171630116,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/175693567,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,AT,,Wien,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.244188,16.393204,15.0,,,,,,2023-07-28T10:49:00,28,7,2023,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,175693567,,Marilena Wilding,2023-07-30T09:13:45,CC_BY_NC_4_0,Marilena Wilding,Marilena Wilding,,,2023-10-26T18:36:07.122Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
